CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Point Earned,Card_Type_Encoded,Geography_France,Geography_Germany,Geography_Spain,Engagement,Balance_to_Salary,Tenure_per_Age,High_Balance,Low_Balance,Risk_Score,Age_Balance,Tenure_Balance,CustomerCluster
684,1,35,3,137179.39,1,1,1,37264.11,0,0,5,981,4,True,False,False,1,3.6811749650007743,0.08333333333333333,1,0,0.0,4801278.65,411538.17000000004,1
634,1,35,3,0.0,2,1,1,19515.48,0,0,2,332,1,False,False,True,2,0.0,0.08333333333333333,0,0,0.0,0.0,0.0,2
607,0,49,9,119960.29,2,1,0,103068.22,0,0,2,768,3,True,False,False,0,1.1638808365872952,0.18,1,0,0.0,5878054.21,1079642.6099999999,0
802,1,29,9,127414.55,1,1,1,134459.12,0,0,2,944,2,True,False,False,1,0.9476010433428143,0.3,1,0,0.0,3695021.95,1146730.95,1
736,0,36,6,0.0,1,1,0,70496.66,0,0,2,978,2,True,False,False,0,0.0,0.16216216216216217,0,0,0.0,0.0,0.0,2
629,0,40,9,137409.19,1,1,0,175877.7,1,1,4,877,4,True,False,False,0,0.7812724906426985,0.21951219512195122,1,0,0.96,5496367.6,1236682.71,1
737,1,28,8,0.0,2,1,0,106390.01,0,0,2,934,1,True,False,False,0,0.0,0.27586206896551724,0,0,0.0,0.0,0.0,2
718,0,39,2,0.0,1,1,1,52138.49,0,0,2,431,3,False,False,True,1,0.0,0.05,0,0,0.0,0.0,0.0,2
561,1,43,4,0.0,4,0,0,18522.91,1,1,1,320,2,True,False,False,0,0.0,0.09090909090909091,0,0,0.99,0.0,0.0,2
641,1,31,9,112494.99,1,1,1,32231.6,0,0,4,565,2,True,False,False,1,3.490099774762198,0.28125,1,0,0.0,3487344.69,1012454.91,3
677,1,30,1,78133.15,1,0,1,174225.88,0,0,5,926,3,True,False,False,1,0.4484563461160528,0.03225806451612903,0,0,0.0,2343994.5,78133.15,1
641,0,36,1,0.0,2,1,0,102021.39,0,0,2,262,2,False,False,True,0,0.0,0.02702702702702703,0,0,0.0,0.0,0.0,4
658,0,32,5,145553.07,1,1,1,31484.76,0,0,5,528,4,False,False,True,1,4.6228221900948245,0.15151515151515152,1,0,0.0,4657698.24,727765.3500000001,3
659,1,48,4,123593.22,2,1,0,82469.06,1,1,1,291,3,False,True,False,0,1.4986435077166187,0.08163265306122448,1,0,0.99,5932474.5600000005,494372.88,0
567,0,47,2,0.0,1,0,0,110900.43,1,1,5,545,4,True,False,False,0,0.0,0.041666666666666664,0,0,0.95,0.0,0.0,4
584,0,26,0,146286.22,1,1,0,105105.35,0,0,1,256,1,True,False,False,0,1.3917924083559174,0.0,1,0,0.0,3803441.72,0.0,0
709,0,35,1,111827.27,2,1,0,12674.68,0,0,3,716,4,False,False,True,0,8.822190998826098,0.027777777777777776,1,0,0.0,3913954.45,111827.27,2
690,0,26,2,0.0,2,1,1,93255.85,0,0,3,568,2,False,False,True,2,0.0,0.07407407407407407,0,0,0.0,0.0,0.0,4
627,1,70,1,94416.78,1,0,1,145299.5,0,0,2,784,4,True,False,False,1,0.6498035450669475,0.014084507042253521,0,0,0.0,6609174.6,94416.78,0
765,1,45,2,91549.78,1,1,1,47139.44,0,0,3,926,3,False,False,True,1,1.9420646052518813,0.043478260869565216,0,0,0.0,4119740.1,183099.56,2
645,0,38,7,59568.57,1,1,1,167723.25,0,0,3,902,2,True,False,False,1,0.355157766393351,0.1794871794871795,0,0,0.0,2263605.66,416979.99,1
716,0,23,2,94464.81,2,0,1,185900.88,0,0,5,351,3,True,False,False,2,0.5081433818743522,0.08333333333333333,0,0,0.0,2172690.63,188929.62,3
771,0,57,4,0.0,1,0,0,85876.67,1,1,4,652,1,True,False,False,0,0.0,0.06896551724137931,0,0,0.96,0.0,0.0,4
687,1,44,8,95368.14,2,1,1,1787.85,0,0,3,619,2,False,True,False,2,53.3125415769908,0.17777777777777778,0,0,0.0,4196198.16,762945.12,2
717,0,33,10,102185.42,2,1,0,23231.93,0,0,3,390,2,False,True,False,0,4.3983010321986935,0.29411764705882354,1,0,0.0,3372118.86,1021854.2,3
524,1,32,1,144875.71,1,0,0,187740.04,0,0,1,606,4,True,False,False,0,0.771678424706713,0.030303030303030304,1,0,0.0,4636022.72,144875.71,0
679,1,39,5,0.0,2,1,1,100060.54,0,0,1,338,3,False,False,True,2,0.0,0.125,0,0,0.0,0.0,0.0,4
538,0,32,2,0.0,1,1,1,80130.54,0,0,3,559,3,True,False,False,1,0.0,0.06060606060606061,0,0,0.0,0.0,0.0,4
752,0,37,5,113291.05,2,1,1,132467.54,0,0,1,264,1,False,True,False,2,0.85522985306549,0.13157894736842105,1,0,0.0,4191768.85,566455.25,0
846,1,61,0,0.0,2,1,1,96202.44,0,0,1,292,3,False,False,True,2,0.0,0.0,0,0,0.0,0.0,0.0,4
532,0,39,0,0.0,2,1,0,94977.3,0,0,1,777,3,False,False,True,0,0.0,0.0,0,0,0.0,0.0,0.0,2
670,1,43,9,111677.88,1,1,0,178827.3,1,1,3,597,2,False,True,False,0,0.6244978004040748,0.20454545454545456,1,0,0.97,4802148.84,1005100.92,0
597,0,35,8,131101.04,1,1,1,192852.67,0,0,3,758,1,False,True,False,1,0.6797954117233029,0.2222222222222222,1,0,0.0,4588536.4,1048808.32,1
627,1,52,1,76101.81,2,0,1,177238.35,0,0,4,364,3,False,True,False,2,0.4293731047873962,0.018867924528301886,0,0,0.0,3957294.12,76101.81,4
700,0,40,2,0.0,2,1,0,199753.97,0,0,5,654,1,False,False,True,0,0.0,0.04878048780487805,0,0,0.0,0.0,0.0,4
766,0,52,7,92510.9,2,0,1,66193.61,0,0,5,839,4,True,False,False,2,1.397559408537946,0.1320754716981132,0,0,0.0,4810566.8,647576.2999999999,1
488,0,34,2,0.0,2,1,1,181270.84,0,0,2,557,3,True,False,False,2,0.0,0.05714285714285714,0,0,0.0,0.0,0.0,4
694,1,39,5,77652.4,1,1,1,25407.59,0,0,3,350,2,True,False,False,1,3.056147546951641,0.125,0,0,0.0,3028443.5999999996,388262.0,3
639,0,31,3,98360.03,1,0,0,20973.8,0,0,4,607,3,True,False,False,0,4.68943827831493,0.09375,1,0,0.0,3049160.93,295080.08999999997,3
705,0,46,4,115518.07,1,0,0,76544.9,1,1,3,576,3,False,True,False,0,1.509134649928997,0.0851063829787234,1,0,0.97,5313831.220000001,462072.28,3
810,1,69,3,27288.43,1,1,1,110509.9,0,0,3,618,1,False,True,False,1,0.24692975986984092,0.04285714285714286,0,0,0.0,1882901.67,81865.29000000001,4
638,0,36,6,0.0,1,1,0,164247.51,0,0,4,932,4,True,False,False,0,0.0,0.16216216216216217,0,0,0.0,0.0,0.0,4
595,0,43,5,0.0,2,0,0,105149.8,0,0,1,430,1,False,False,True,0,0.0,0.11363636363636363,0,0,0.0,0.0,0.0,4
575,1,36,7,0.0,1,1,1,55868.97,1,1,4,689,2,True,False,False,1,0.0,0.1891891891891892,0,0,0.96,0.0,0.0,2
850,1,31,6,131996.66,2,1,1,178747.43,0,0,4,655,1,True,False,False,2,0.738449339107482,0.1875,1,0,0.0,4091896.46,791979.96,1
419,0,27,2,121580.42,1,0,1,134720.51,0,0,5,851,4,False,False,True,1,0.9024573729911429,0.07142857142857142,1,0,0.0,3282671.34,243160.84,1
640,1,55,10,132436.34,1,1,0,978.66,0,0,3,890,3,True,False,False,0,135.18602372251598,0.17857142857142858,1,0,0.0,7283998.7,1324363.4,2
570,1,34,10,0.0,2,0,1,183387.12,0,0,4,568,1,False,False,True,2,0.0,0.2857142857142857,0,0,0.0,0.0,0.0,4
640,0,46,5,107978.4,2,1,0,155876.06,0,0,3,279,3,False,True,False,0,0.6927151435881584,0.10638297872340426,1,0,0.0,4967006.399999999,539892.0,0
689,0,40,4,78119.59,4,1,0,119259.34,1,1,3,608,3,False,True,False,0,0.6550341043803832,0.0975609756097561,0,0,0.97,3124783.5999999996,312478.36,0
725,1,26,6,98684.15,1,0,0,133720.57,0,0,1,796,1,True,False,False,0,0.7379822866273555,0.2222222222222222,1,0,0.0,2565787.9,592104.8999999999,0
751,0,44,10,0.0,2,1,0,170634.49,0,0,1,283,1,True,False,False,0,0.0,0.2222222222222222,0,0,0.0,0.0,0.0,4
544,0,53,9,0.0,1,1,0,125692.07,1,1,4,364,4,False,False,True,0,0.0,0.16666666666666666,0,0,0.96,0.0,0.0,4
768,0,43,2,129264.05,2,0,0,19150.14,0,0,3,343,1,False,True,False,0,6.749679131372859,0.045454545454545456,1,0,0.0,5558354.15,258528.1,3
648,1,37,6,131753.41,1,1,0,86894.67,0,0,5,849,1,False,True,False,0,1.5162252618571215,0.15789473684210525,1,0,0.0,4874876.17,790520.46,1
577,0,33,6,0.0,2,1,0,57975.8,0,0,2,893,3,False,False,True,0,0.0,0.17647058823529413,0,0,0.0,0.0,0.0,2
639,0,27,2,0.0,1,1,1,82938.99,0,0,4,520,2,False,False,True,1,0.0,0.07142857142857142,0,0,0.0,0.0,0.0,4
686,1,26,1,57422.62,1,1,1,79189.4,0,0,1,612,1,False,True,False,1,0.7251209742595063,0.037037037037037035,0,0,0.0,1492988.12,57422.62,2
657,0,28,7,0.0,2,0,1,5177.62,0,0,5,352,1,True,False,False,2,0.0,0.2413793103448276,0,0,0.0,0.0,0.0,3
613,1,34,5,144094.2,1,1,0,44510.26,0,0,4,902,4,True,False,False,0,3.2372527760391416,0.14285714285714285,1,0,0.0,4899202.800000001,720471.0,1
701,1,33,9,147510.34,1,1,0,190611.92,0,0,5,228,4,True,False,False,0,0.7738737751879567,0.2647058823529412,1,0,0.0,4867841.22,1327593.06,3
578,0,28,8,161592.76,1,1,0,177834.79,0,0,2,336,2,False,False,True,0,0.9086627613035598,0.27586206896551724,1,0,0.0,4524597.28,1292742.08,0
689,0,40,1,0.0,2,1,1,119446.64,0,0,4,501,1,True,False,False,2,0.0,0.024390243902439025,0,0,0.0,0.0,0.0,4
687,0,72,4,0.0,2,1,1,50267.69,0,0,3,595,2,False,False,True,2,0.0,0.0547945205479452,0,0,0.0,0.0,0.0,2
499,0,53,1,75225.53,2,0,0,144849.1,1,1,4,424,1,False,False,True,0,0.5193336421583415,0.018518518518518517,0,0,0.96,3986953.09,75225.53,3
693,0,39,0,0.0,2,0,0,81901.6,0,0,1,450,1,False,False,True,0,0.0,0.0,0,0,0.0,0.0,0.0,2
737,0,70,9,87542.89,2,1,1,42576.86,0,0,4,631,4,True,False,False,2,2.0560659929832075,0.1267605633802817,0,0,0.0,6128002.3,787886.01,3
651,0,32,8,144581.96,1,1,1,87609.5,0,0,1,853,1,True,False,False,1,1.650281187757175,0.24242424242424243,1,0,0.0,4626622.72,1156655.68,0
753,1,33,5,122568.05,2,1,1,82820.85,0,0,4,491,2,True,False,False,2,1.4798999297890592,0.14705882352941177,1,0,0.0,4044745.65,612840.25,3
523,0,24,5,172231.93,1,0,1,155144.12,0,0,5,557,2,False,False,True,1,1.1101343696791752,0.2,1,0,0.0,4133566.32,861159.6499999999,1
458,0,28,2,171932.26,2,1,1,9578.24,0,0,4,582,2,False,True,False,2,17.948423883314334,0.06896551724137931,1,0,0.0,4814103.28,343864.52,3
643,1,39,7,0.0,2,1,1,170392.59,0,0,3,677,3,True,False,False,2,0.0,0.175,0,0,0.0,0.0,0.0,4
638,0,34,7,0.0,2,0,0,3946.29,0,0,2,504,3,False,False,True,0,0.0,0.2,0,0,0.0,0.0,0.0,2
685,1,38,4,111798.06,2,1,1,102184.66,0,0,2,416,1,False,True,False,2,1.0940679934934119,0.10256410256410256,1,0,0.0,4248326.28,447192.24,0
684,1,38,4,0.0,3,1,0,75609.84,0,0,2,379,4,True,False,False,0,0.0,0.10256410256410256,0,0,0.0,0.0,0.0,4
670,0,27,5,79336.61,1,1,1,26170.08,0,0,5,245,4,True,False,False,1,3.0314610631276966,0.17857142857142858,0,0,0.0,2142088.47,396683.05,3
701,1,63,3,120916.52,3,0,0,144727.45,1,1,1,566,4,False,True,False,0,0.8354716712574479,0.046875,1,0,0.99,7617740.760000001,362749.56,0
705,0,31,3,142905.51,1,1,1,58134.97,0,0,4,551,1,True,False,False,1,2.4581254944228164,0.09375,1,0,0.0,4430070.8100000005,428716.53,3
593,1,27,10,0.0,3,0,0,94620.0,1,1,2,401,3,False,False,True,0,0.0,0.35714285714285715,0,0,0.98,0.0,0.0,4
651,0,33,1,96834.78,1,1,0,108764.69,0,0,4,804,2,True,False,False,0,0.8903063089104661,0.029411764705882353,0,0,0.0,3195547.7399999998,96834.78,1
741,1,37,9,105261.76,2,1,1,149503.54,0,0,1,523,3,True,False,False,2,0.704070658991359,0.23684210526315788,1,0,0.0,3894685.1199999996,947355.84,0
596,1,54,1,123544.0,1,1,1,120314.75,1,1,3,600,4,False,True,False,1,1.0268314829937062,0.01818181818181818,1,0,0.97,6671376.0,123544.0,0
581,1,41,2,127913.71,2,1,1,44205.95,0,0,2,503,1,False,True,False,2,2.893520362748392,0.047619047619047616,1,0,0.0,5244462.11,255827.42,0
689,0,28,5,95328.6,1,1,0,6129.61,1,1,3,230,2,False,False,True,0,15.549610887007983,0.1724137931034483,0,0,0.97,2669200.8000000003,476643.0,3
544,1,30,4,73218.89,1,0,1,126796.69,0,0,2,846,1,True,False,False,1,0.5774465607378179,0.12903225806451613,0,0,0.0,2196566.7,292875.56,0
718,0,41,1,0.0,2,0,1,27509.52,1,1,4,982,3,True,False,False,2,0.0,0.023809523809523808,0,0,0.96,0.0,0.0,2
583,1,35,8,149995.72,2,1,0,42143.55,0,0,1,540,3,False,True,False,0,3.5590775082424653,0.2222222222222222,1,0,0.0,5249850.2,1199965.76,0
663,1,28,8,123674.28,2,1,1,87985.2,0,0,1,925,1,False,True,False,2,1.4056099706544891,0.27586206896551724,1,0,0.0,3462879.84,989394.24,2
666,1,33,2,124125.26,1,1,0,81884.8,0,0,4,459,1,False,True,False,0,1.5158337587225135,0.058823529411764705,1,0,0.0,4096133.5799999996,248250.52,3
524,1,29,3,159035.45,1,1,0,2705.31,1,1,4,580,2,False,False,True,0,58.764683277229885,0.1,1,0,0.96,4612028.050000001,477106.35000000003,3
599,1,27,5,0.0,2,1,0,30546.4,0,0,3,259,1,True,False,False,0,0.0,0.17857142857142858,0,0,0.0,0.0,0.0,3
667,1,27,7,156811.74,1,1,1,149402.59,0,0,4,277,3,True,False,False,1,1.0495848192135142,0.25,1,0,0.0,4233916.9799999995,1097682.18,3
727,1,52,4,0.0,2,1,1,118429.02,0,0,1,647,1,True,False,False,2,0.0,0.07547169811320754,0,0,0.0,0.0,0.0,4
689,0,55,4,0.0,2,1,1,58442.25,0,0,2,977,3,False,False,True,2,0.0,0.07142857142857142,0,0,0.0,0.0,0.0,2
639,1,39,6,150555.83,1,1,0,30414.17,0,0,5,399,1,True,False,False,0,4.950024280646796,0.15,1,0,0.0,5871677.369999999,903334.98,3
678,1,28,2,109137.12,1,1,1,58814.41,0,0,2,433,2,True,False,False,1,1.855587166696619,0.06896551724137931,1,0,0.0,3055839.36,218274.24,0
523,1,36,8,158351.02,2,1,0,155304.53,0,0,1,486,1,True,False,False,0,1.019609668760668,0.21621621621621623,1,0,0.0,5700636.72,1266808.16,0
650,0,47,9,0.0,1,1,0,187943.6,0,0,4,600,4,True,False,False,0,0.0,0.1875,0,0,0.0,0.0,0.0,4
744,1,35,7,0.0,2,1,1,43036.6,0,0,5,784,1,False,False,True,2,0.0,0.19444444444444445,0,0,0.0,0.0,0.0,2
697,1,40,4,0.0,2,0,1,26543.28,0,0,4,360,2,True,False,False,2,0.0,0.0975609756097561,0,0,0.0,0.0,0.0,3
800,0,46,6,0.0,2,1,0,171928.04,0,0,2,471,1,False,False,True,0,0.0,0.1276595744680851,0,0,0.0,0.0,0.0,4
664,1,24,7,0.0,1,0,1,35611.35,0,0,2,607,2,True,False,False,1,0.0,0.28,0,0,0.0,0.0,0.0,2
740,1,39,9,0.0,2,1,0,19047.23,0,0,3,993,4,True,False,False,0,0.0,0.225,0,0,0.0,0.0,0.0,2
835,0,56,2,0.0,2,1,1,39820.13,0,0,5,625,3,True,False,False,2,0.0,0.03508771929824561,0,0,0.0,0.0,0.0,3
559,1,52,2,0.0,1,1,0,129013.59,1,1,3,899,4,True,False,False,0,0.0,0.03773584905660377,0,0,0.97,0.0,0.0,4
676,1,36,1,82729.49,1,1,0,113810.12,0,0,5,868,2,False,False,True,0,0.7269016419485197,0.02702702702702703,0,0,0.0,2978261.64,82729.49,1
613,0,45,9,142765.24,2,1,0,34749.65,0,0,3,647,1,False,True,False,0,4.108275384776975,0.1956521739130435,1,0,0.0,6424435.8,1284887.16,3
713,0,25,4,121172.97,1,1,1,56268.98,0,0,3,993,2,True,False,False,1,2.1534212381095568,0.15384615384615385,1,0,0.0,3029324.25,484691.88,1
751,0,28,10,132932.14,2,1,1,46630.47,0,0,5,411,4,False,True,False,2,2.850695892709366,0.3448275862068966,1,0,0.0,3722099.9200000004,1329321.4000000001,3
523,1,22,8,123374.46,1,1,1,124906.59,0,0,4,862,3,True,False,False,1,0.9877258859929969,0.34782608695652173,1,0,0.0,2714238.12,986995.68,1
775,0,74,0,161371.5,1,1,1,134869.93,0,0,5,322,3,False,True,False,1,1.1964883759606315,0.0,1,0,0.0,11941491.0,0.0,3
608,1,45,4,0.0,2,0,0,36697.48,1,1,1,796,4,False,False,True,0,0.0,0.08695652173913043,0,0,0.99,0.0,0.0,2
673,1,51,8,79563.36,2,1,1,172200.91,0,0,3,419,3,True,False,False,2,0.46203529333675797,0.15384615384615385,0,0,0.0,4057731.36,636506.88,0
616,1,46,2,0.0,2,1,0,137136.46,0,0,2,646,2,True,False,False,0,0.0,0.0425531914893617,0,0,0.0,0.0,0.0,4
650,0,48,7,138232.24,1,1,0,57594.78,0,0,4,783,4,False,True,False,0,2.4000411141232916,0.14285714285714285,1,0,0.0,6635147.52,967625.6799999999,1
655,0,41,5,0.0,1,0,0,36548.0,1,1,2,945,4,True,False,False,0,0.0,0.11904761904761904,0,0,0.98,0.0,0.0,2
782,0,53,1,81571.05,1,1,0,182960.46,1,1,4,389,4,False,True,False,0,0.44583733645326185,0.018518518518518517,0,0,0.96,4323265.65,81571.05,4
781,1,35,1,0.0,2,0,0,42117.9,0,0,1,423,3,False,False,True,0,0.0,0.027777777777777776,0,0,0.0,0.0,0.0,2
593,0,33,0,95927.04,1,1,0,199478.05,0,0,2,270,4,True,False,False,0,0.48088779247745567,0.0,0,0,0.0,3165592.32,0.0,0
505,1,35,8,116932.59,1,1,0,91092.84,0,0,4,671,3,False,False,True,0,1.2836498055192316,0.2222222222222222,1,0,0.0,4092640.65,935460.72,1
707,1,40,1,0.0,2,1,0,14090.4,1,1,3,222,3,True,False,False,0,0.0,0.024390243902439025,0,0,0.97,0.0,0.0,3
692,0,36,3,79551.12,1,0,1,178267.07,0,0,2,591,1,True,False,False,1,0.446244355481046,0.08108108108108109,0,0,0.0,2863840.32,238653.36,0
813,1,30,1,116416.94,1,0,1,85808.22,0,0,1,892,4,False,True,False,1,1.356695003170988,0.03225806451612903,1,0,0.0,3492508.2,116416.94,2
850,1,37,4,88141.1,1,1,0,109659.12,0,0,1,228,2,False,False,True,0,0.8037662187493504,0.10526315789473684,0,0,0.0,3261220.7,352564.4,0
753,1,32,6,177729.13,1,1,1,161642.08,0,0,3,987,1,True,False,False,1,1.0995158592622711,0.18181818181818182,1,0,0.0,5687332.16,1066374.78,1
850,0,32,5,0.0,1,1,1,3830.59,0,0,2,979,1,False,False,True,1,0.0,0.15151515151515152,0,0,0.0,0.0,0.0,2
671,1,32,6,123912.78,2,1,1,146636.44,0,0,1,748,3,False,False,True,2,0.8450282547213045,0.18181818181818182,1,0,0.0,3965208.96,743476.6799999999,0
791,0,33,3,0.0,1,1,1,144413.92,1,1,5,653,1,True,False,False,1,0.0,0.08823529411764706,0,0,0.95,0.0,0.0,4
624,1,80,3,0.0,1,1,1,65801.44,0,0,1,387,3,True,False,False,1,0.0,0.037037037037037035,0,0,0.0,0.0,0.0,2
649,0,35,4,108306.44,1,1,1,192486.24,0,0,1,932,3,True,False,False,1,0.5626681540033511,0.1111111111111111,1,0,0.0,3790725.4,433225.76,0
732,0,48,4,102962.62,1,1,0,120852.85,1,1,3,287,4,False,True,False,0,0.8519597844834896,0.08163265306122448,1,0,0.97,4942205.76,411850.48,0
664,0,36,0,103502.22,1,1,1,146191.82,0,0,2,825,1,True,False,False,1,0.7079842908837793,0.0,1,0,0.0,3726079.92,0.0,0
789,1,43,8,119654.44,2,0,1,148412.24,1,1,5,570,3,False,True,False,2,0.806224835466162,0.18181818181818182,1,0,0.95,5145140.92,957235.52,1
680,1,33,10,183768.47,1,1,0,164119.35,0,0,3,291,3,True,False,False,0,1.119717755902909,0.29411764705882354,1,0,0.0,6064359.51,1837684.7,0
701,1,37,1,0.0,2,1,0,163457.55,0,0,3,947,2,True,False,False,0,0.0,0.02631578947368421,0,0,0.0,0.0,0.0,4
684,0,25,1,0.0,2,0,1,144978.47,0,0,2,904,4,True,False,False,2,0.0,0.038461538461538464,0,0,0.0,0.0,0.0,4
586,0,52,6,140900.97,1,1,1,67288.89,0,0,3,396,1,True,False,False,1,2.0939396690944214,0.11320754716981132,1,0,0.0,7326850.44,845405.8200000001,3
522,0,25,5,94049.92,2,1,0,103269.0,0,0,3,913,1,False,True,False,0,0.9107186985571802,0.19230769230769232,0,0,0.0,2351248.0,470249.6,1
739,0,27,8,98926.4,1,1,1,106969.98,0,0,2,474,2,False,False,True,1,0.9247966130627203,0.2857142857142857,1,0,0.0,2671012.8,791411.2,0
835,1,18,2,142872.36,1,1,1,117632.63,0,0,3,650,2,False,True,False,1,1.214553695231542,0.10526315789473684,1,0,0.0,2571702.4799999995,285744.72,0
790,1,29,3,46057.96,2,1,1,189777.66,0,0,3,312,1,False,False,True,2,0.24269304040823134,0.1,0,0,0.0,1335680.84,138173.88,4
671,0,48,6,119769.77,1,0,1,66032.65,0,0,2,475,4,True,False,False,1,1.8137687376057512,0.12244897959183673,1,0,0.0,5748948.96,718618.62,0
560,0,44,5,143244.97,1,1,0,98661.27,0,0,5,768,4,True,False,False,0,1.451871824964092,0.1111111111111111,1,0,0.0,6302778.68,716224.85,1
651,1,28,10,79562.98,1,1,1,74687.37,0,0,3,251,1,True,False,False,1,1.0652659845167327,0.3448275862068966,0,0,0.0,2227763.44,795629.7999999999,3
682,1,69,6,0.0,2,0,1,149604.18,0,0,2,547,3,True,False,False,2,0.0,0.08571428571428572,0,0,0.0,0.0,0.0,4
808,1,41,0,0.0,1,1,1,79888.78,0,0,3,398,2,True,False,False,1,0.0,0.0,0,0,0.0,0.0,0.0,4
644,1,26,8,96659.64,2,1,1,138775.69,0,0,1,384,2,False,False,True,2,0.6965120727407463,0.2962962962962963,0,0,0.0,2513150.64,773277.12,0
688,1,29,1,0.0,2,1,0,154695.57,0,0,5,352,3,True,False,False,0,0.0,0.03333333333333333,0,0,0.0,0.0,0.0,4
617,0,26,2,165947.99,2,0,1,168834.38,0,0,5,319,2,True,False,False,2,0.982898193494752,0.07407407407407407,1,0,0.0,4314647.74,331895.98,3
738,1,33,4,92676.3,1,1,0,105817.63,0,0,1,992,2,True,False,False,0,0.8758032493900176,0.11764705882352941,0,0,0.0,3058317.9,370705.2,2
663,1,45,5,83195.12,1,1,1,48682.1,0,0,2,290,2,True,False,False,1,1.7089117167969994,0.10869565217391304,0,0,0.0,3743780.4,415975.6,3
515,1,48,5,129387.94,1,0,1,147955.91,1,1,3,269,1,True,False,False,1,0.8744974465876585,0.10204081632653061,1,0,0.97,6210621.12,646939.7,0
845,0,28,9,0.0,2,1,1,56185.98,0,0,5,243,1,True,False,False,2,0.0,0.3103448275862069,0,0,0.0,0.0,0.0,3
639,1,38,9,130233.14,1,1,1,81861.1,0,0,4,345,3,False,False,True,1,1.5908844263706892,0.23076923076923078,1,0,0.0,4948859.32,1172098.26,3
557,0,32,3,123502.53,1,1,1,69826.8,0,0,4,723,4,True,False,False,1,1.7686727922116978,0.09090909090909091,1,0,0.0,3952080.96,370507.58999999997,1
543,1,37,8,140894.06,2,1,1,118059.19,0,0,1,623,2,False,True,False,2,1.1934087180445838,0.21052631578947367,1,0,0.0,5213080.22,1127152.48,0
585,1,44,7,163867.86,1,1,1,112333.22,0,0,1,473,3,False,True,False,1,1.45875281815283,0.15555555555555556,1,0,0.0,7210185.84,1147075.02,0
610,0,27,2,0.0,2,1,0,14546.76,0,0,3,756,1,True,False,False,0,0.0,0.07142857142857142,0,0,0.0,0.0,0.0,2
727,0,18,2,93816.7,2,1,0,126172.11,0,0,1,523,4,False,True,False,0,0.7435554215949817,0.10526315789473684,0,0,0.0,1688700.5999999999,187633.4,0
540,0,40,8,0.0,2,1,0,3560.0,0,0,5,501,2,False,False,True,0,0.0,0.1951219512195122,0,0,0.0,0.0,0.0,3
418,1,35,7,0.0,2,1,1,88878.15,0,0,3,530,4,True,False,False,2,0.0,0.19444444444444445,0,0,0.0,0.0,0.0,4
660,0,32,0,114668.89,1,1,0,84605.0,0,0,4,458,3,True,False,False,0,1.3553281091175566,0.0,1,0,0.0,3669404.48,0.0,3
850,1,38,5,146756.68,1,1,0,78268.61,0,0,2,364,2,False,True,False,0,1.8750148365374504,0.1282051282051282,1,0,0.0,5576753.84,733783.3999999999,0
618,0,46,6,150213.71,1,1,0,120668.46,1,1,2,955,3,True,False,False,0,1.2448361830739938,0.1276595744680851,1,0,0.98,6909830.659999999,901282.26,1
642,1,18,5,111183.53,2,0,1,10063.75,0,0,5,642,2,False,True,False,2,11.046824809359398,0.2631578947368421,1,0,0.0,2001303.54,555917.65,3
850,0,40,9,99816.46,1,1,1,163989.66,1,1,3,873,3,True,False,False,1,0.608671615810315,0.21951219512195122,1,0,0.97,3992658.4000000004,898348.14,1
739,1,34,9,0.0,1,1,0,60584.33,0,0,3,788,3,True,False,False,0,0.0,0.2571428571428571,0,0,0.0,0.0,0.0,2
508,0,41,5,0.0,2,1,1,94170.84,0,0,3,821,3,True,False,False,2,0.0,0.11904761904761904,0,0,0.0,0.0,0.0,4
667,1,41,6,0.0,2,0,0,167181.77,0,0,2,298,3,True,False,False,0,0.0,0.14285714285714285,0,0,0.0,0.0,0.0,4
741,0,60,5,0.0,1,1,1,38914.51,0,0,1,563,3,True,False,False,1,0.0,0.08196721311475409,0,0,0.0,0.0,0.0,2
592,1,29,7,0.0,2,1,1,91196.67,0,0,5,624,2,True,False,False,2,0.0,0.23333333333333334,0,0,0.0,0.0,0.0,4
651,0,45,6,86714.06,1,1,0,85869.89,1,1,2,773,3,False,True,False,0,1.009819043449998,0.13043478260869565,0,0,0.98,3902132.6999999997,520284.36,2
773,1,52,2,0.0,2,1,0,57337.79,0,0,5,607,3,False,False,True,0,0.0,0.03773584905660377,0,0,0.0,0.0,0.0,3
850,1,41,8,132838.07,1,1,1,175347.28,0,0,4,751,4,False,False,True,1,0.7575669975205916,0.19047619047619047,1,0,0.0,5446360.87,1062704.56,1
550,0,42,10,128707.31,1,1,0,63092.65,1,1,4,337,3,False,True,False,0,2.039940786434134,0.23255813953488372,1,0,0.96,5405707.02,1287073.1,3
783,1,40,6,0.0,2,1,0,109742.55,0,0,1,382,2,True,False,False,0,0.0,0.14634146341463414,0,0,0.0,0.0,0.0,4
777,1,29,2,0.0,2,1,0,124489.88,0,0,2,695,4,True,False,False,0,0.0,0.06666666666666667,0,0,0.0,0.0,0.0,4
659,1,29,6,123192.12,1,1,1,56971.41,1,1,1,783,4,True,False,False,1,2.162311897987113,0.2,1,0,0.99,3572571.48,739152.72,2
